name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2021-05-13,98.1,73.7,84.3,97.2,73.7,84.3,63.5,54.3,0,0,0,,,,,14.1,280.2,1004,73.5,4.4,299.9,25.9,10,,2021-05-13T06:01:41,2021-05-13T19:00:27,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-05-14,98.7,74.9,85.2,101.2,74.9,86,64.5,53.5,0.035,100,4.17,rain,,,,11.4,283.9,1002.2,82.4,3.9,219,18.9,8,,2021-05-14T06:01:18,2021-05-14T19:00:49,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-15,97.9,76.7,84.6,100.3,76.7,87,69.5,63.2,0.039,100,4.17,rain,,,,18.3,76.3,1000,85.9,3.9,182.4,15.8,8,,2021-05-15T06:00:57,2021-05-15T19:01:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-16,91.5,74,80.3,96,74,81.8,70.5,73.7,0.236,100,8.33,rain,,,,31.8,102.9,999,90.3,4.4,215.7,18.6,9,,2021-05-16T06:00:37,2021-05-16T19:01:33,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-17,81.4,73.6,77,86.4,73.6,77.8,71.5,83.7,0.276,100,8.33,rain,,,,31.8,169.8,1000.2,90.1,3.9,160.2,13.8,6,,2021-05-17T06:00:17,2021-05-17T19:01:56,0.19,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-18,87.1,73.7,78.9,92.1,73.7,80.9,72.4,81.3,0.47,100,66.67,rain,,,,21.9,207.3,1003.3,87.9,3.9,248.4,21.4,8,,2021-05-18T05:59:59,2021-05-18T19:02:18,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-19,86.6,72.6,77.7,92.9,72.6,79,72.6,85.2,0.315,100,4.17,rain,,,,15.4,233.8,1004.7,79.5,3.9,139.7,12.1,5,,2021-05-19T05:59:41,2021-05-19T19:02:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-20,90.7,69.9,79.1,94.4,69.9,80.7,70.4,77.4,0.028,100,16.67,rain,,,,9.4,287.2,1006.2,52.3,4.4,276.3,23.8,9,,2021-05-20T05:59:25,2021-05-20T19:03:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-21,95.1,71.9,79.3,97.5,71.9,80.7,70.5,77.5,0.315,100,4.17,rain,,,,10.7,292.3,1006.7,44.8,4.4,296,25.6,9,,2021-05-21T05:59:10,2021-05-21T19:03:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-22,91.6,73.3,79.9,93.8,73.3,81.6,70.8,76,0.028,100,25,rain,,,,8.3,279,1006,45.7,4.4,252.1,21.8,8,,2021-05-22T05:58:55,2021-05-22T19:03:49,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-23,92.9,71.5,79.5,94.5,71.5,80.8,69.8,74.6,0.004,100,4.17,rain,,,,12.1,281.2,1007.1,36.6,4.4,303.7,26.3,10,,2021-05-23T05:58:42,2021-05-23T19:04:12,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-24,93.3,71.5,80.6,96.5,71.5,82.1,69.6,72.4,0.036,100,25,rain,,,,12.5,300,1007.3,54.1,4.4,306.1,26.6,10,,2021-05-24T05:58:30,2021-05-24T19:04:35,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-25,93.3,73.3,80.7,97.5,73.3,82.9,71,74.7,0,0,0,,,,,15.2,301.8,1006.2,78.5,4.4,297.9,25.6,10,,2021-05-25T05:58:19,2021-05-25T19:04:58,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-05-26,92.9,72.9,80.4,93.3,72.9,82.1,69.5,72.6,0,0,0,,,,,15.2,284,1004.9,75.8,4.4,285.3,24.6,9,,2021-05-26T05:58:08,2021-05-26T19:05:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-05-27,91.1,71.7,80,95.4,71.7,81.9,69.6,72.8,0,0,0,,,,,15.9,271.7,1005.2,60.8,4.4,305.7,26.3,10,,2021-05-27T05:57:59,2021-05-27T19:05:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-05-28,92.9,73.8,81.2,96.5,73.8,83.7,71.4,74.4,0,0,0,,,,,14.5,264,1005.7,69.6,4.4,307.2,26.3,10,,2021-05-28T05:57:51,2021-05-28T19:06:06,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-05-29,93.4,72.8,80,98,72.8,82.1,72.2,79.3,0.945,100,8.33,rain,,,,10.3,260.3,1006.8,63.7,4.4,242.9,20.9,8,,2021-05-29T05:57:43,2021-05-29T19:06:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-30,90.7,72.8,79.5,96,72.8,81.5,72.6,81,0.193,100,66.67,rain,,,,5.8,260.9,1006.7,79.8,4.4,143.4,12.4,5,,2021-05-30T05:57:37,2021-05-30T19:06:51,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-05-31,89.8,74.2,78.9,97.1,74.2,80.8,72.9,83.5,0.591,100,4.17,rain,,,,8.9,274.1,1005.1,68.4,4.4,176.5,15.2,5,,2021-05-31T05:57:32,2021-05-31T19:07:13,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-01,90.2,72.8,79.3,97.4,72.8,81.6,72.8,82.3,0.012,100,4.17,rain,,,,10.3,246.9,1005.4,68.3,4.4,260.2,22.4,8,,2021-06-01T05:57:28,2021-06-01T19:07:35,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-02,94.7,74,79.4,99.5,74,81.6,73.2,83.2,0.079,100,4.17,rain,,,,5.8,283.2,1006.3,74.1,4.4,159.4,13.8,6,,2021-06-02T05:57:24,2021-06-02T19:07:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-03,92,73.8,80.2,95.8,73.8,82.6,72.1,78.6,0.168,100,66.67,rain,,,,5.6,265,1006.7,67.6,4.4,200.4,17.3,7,,2021-06-03T05:57:22,2021-06-03T19:08:19,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-04,88.4,71.9,78.3,92.5,71.9,80.1,72,82.7,0.157,100,4.17,rain,,,,4.7,268.4,1008,78.7,4.4,142.1,12.1,4,,2021-06-04T05:57:21,2021-06-04T19:08:40,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-05,85.3,70.4,76.4,90,70.4,77.3,71,84.3,0.827,100,8.33,rain,,,,7.4,238.8,1007.3,79.8,4.4,162.2,14.1,5,,2021-06-05T05:57:20,2021-06-05T19:09:02,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-06,86.6,70.1,77.1,92.5,70.1,78.6,70.3,81.4,0.157,100,4.17,rain,,,,10.3,248,1007.2,48,3.9,292.2,25.3,9,,2021-06-06T05:57:21,2021-06-06T19:09:22,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-07,85.2,71.5,77.7,90.1,71.5,79,70.4,79.7,0.092,100,66.67,rain,,,,14.8,257,1007.7,38.5,4.4,316.5,27.5,10,,2021-06-07T05:57:22,2021-06-07T19:09:43,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-08,86.1,71.3,77.5,91.1,71.3,79,71.6,83.1,0.004,100,4.17,rain,,,,15.4,260.2,1006.6,43.3,3.9,291.3,25.1,9,,2021-06-08T05:57:25,2021-06-08T19:10:03,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-09,83.4,71.3,76.5,88.8,71.3,77.5,72,86.6,0.118,100,8.33,rain,,,,18.6,264.7,1006.3,76.1,3,220,19,7,,2021-06-09T05:57:28,2021-06-09T19:10:23,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-10,83,72.2,76.1,86.8,72.2,76.4,71.4,86.1,0.039,100,4.17,rain,,,,20.4,256.6,1005.2,83.4,4.4,138.2,12.1,4,,2021-06-10T05:57:32,2021-06-10T19:10:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-11,84.3,71.3,77.2,90.3,71.3,78.6,71.7,84,0.008,100,4.17,rain,,,,19.5,246,1004.8,62,3.9,251.3,21.7,8,,2021-06-11T05:57:37,2021-06-11T19:11:01,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-12,83.4,75.3,78.4,90.9,75.3,80.1,73.9,86.6,0.039,100,4.17,rain,,,,20.4,260.1,1003.9,72.5,4.4,163.5,14.2,5,,2021-06-12T05:57:43,2021-06-12T19:11:19,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-13,87.1,74,78.2,94.4,74,79.3,73.8,87.1,0.008,100,4.17,rain,,,,18.1,264.2,1003.5,85.6,4.4,101.5,8.7,4,,2021-06-13T05:57:49,2021-06-13T19:11:37,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-14,89.3,72.8,78.3,96.3,72.8,79.9,72.5,83.7,0.184,100,66.67,rain,,,,14.1,248.9,1002,64.7,4.4,240.8,20.7,8,,2021-06-14T05:57:57,2021-06-14T19:11:55,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-06-15,83.5,74.7,77.7,89.9,74.7,78.9,73,85.9,0.079,100,4.17,rain,,,,20.4,237.1,1001.2,74.5,4.4,222.9,19.1,7,,2021-06-15T05:58:05,2021-06-15T19:12:12,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
