Date,Time,SM_4,SM_INI,ST_4,temp,humidity,precip,windspeed,cloudcover,conditions
13-01-2022,18:00,34.5,34.5,7.3,10.2,57.44,0,9.5,92,Overcast
13-01-2022,19:00,34.5,34.5,7.3,8.4,61.6,0,7.6,7.8,Clear
13-01-2022,20:00,34.5,34.6,7.3,8.1,61.74,0,9.4,0,Clear
13-01-2022,21:00,34.6,34.5,7.2,6.3,69.8,0,1.6,0,Clear
13-01-2022,22:00,34.6,34.5,7.1,3.7,82.15,0,2.2,0,Clear
13-01-2022,23:00,34.4,34.5,7,3.4,82.31,0,2.2,0,Clear
14-01-2022,00:00,34.4,34.6,6.9,3.8,78.22,0,2.7,0,Clear
14-01-2022,01:00,34.4,34.6,6.8,3.7,79.97,0,3.3,0,Clear
14-01-2022,02:00,34.5,34.4,6.7,1.5,85.36,0,0,0,Clear
14-01-2022,03:00,34.5,34.4,6.6,0.3,94.96,0,6,0,Clear
14-01-2022,04:00,34.5,34.4,6.5,0.9,93.43,0,3.2,0,Clear
14-01-2022,05:00,34.4,34.5,6.4,0.6,94.75,0,2.7,0,Clear
14-01-2022,06:00,34.4,34.5,6.3,-0.5,97.59,0,1.5,14.2,Clear
14-01-2022,07:00,34.4,34.5,6.2,-0.6,97.75,0,2.2,14.2,Clear
14-01-2022,08:00,34.2,34.4,6,1.5,95.59,0,5.5,7.8,Clear
14-01-2022,09:00,34.3,34.4,6,5,81.11,0,9.9,7.8,Clear
14-01-2022,10:00,34.4,34.4,5.9,6.6,72.04,0,7.8,25.3,Partially cloudy
14-01-2022,11:00,34.4,34.2,5.9,8.3,63.3,0,7.3,25.3,Partially cloudy
14-01-2022,12:00,34.2,34.3,6.1,9.7,56.98,0,8.1,25.3,Partially cloudy
14-01-2022,13:00,34.2,34.4,6.3,10.6,53.06,0,7.6,25.3,Partially cloudy
14-01-2022,14:00,34.3,34.4,6.6,11.6,50.79,0,3.8,25.3,Partially cloudy
14-01-2022,15:00,34.3,34.2,6.8,11.2,49.58,0,9.5,25.3,Partially cloudy
14-01-2022,16:00,34.3,34.2,7,9.8,55.26,0,7.3,25.3,Partially cloudy
14-01-2022,17:00,34.3,34.3,7.1,8.7,57.97,0,4.9,25.3,Partially cloudy
14-01-2022,18:00,34.3,34.3,7.2,7.3,64.88,0,1.5,42.3,Partially cloudy
14-01-2022,19:00,34.3,34.3,7.1,5.6,76.94,0,8.1,80.3,Partially cloudy
14-01-2022,20:00,34.3,34.3,7.1,5.6,76.25,0,2.7,56.2,Partially cloudy
14-01-2022,21:00,34.3,34.3,7,5.5,76.96,0,0.7,42.3,Partially cloudy
14-01-2022,22:00,34.3,34.3,7,4.9,80.33,0,4.9,42.3,Partially cloudy
14-01-2022,23:00,34.3,34.3,6.9,5.2,77.26,0,1.5,56.2,Partially cloudy
15-01-2022,00:00,34.3,34.3,6.9,4.3,83.08,0,6,87.1,Partially cloudy
15-01-2022,01:00,34.3,34.3,6.9,4.7,83.03,0,2.2,55,Partially cloudy
15-01-2022,02:00,34.2,34.3,6.8,4.8,82.26,0,3.3,70.5,Partially cloudy
15-01-2022,03:00,34.2,34.3,6.8,5.6,75.66,0,4.2,100,Overcast
15-01-2022,04:00,34.2,34.3,6.8,5.1,80.33,0,3.2,100,Overcast
15-01-2022,05:00,34.2,34.2,6.8,5.1,82.44,0,5.5,100,Overcast
15-01-2022,06:00,34.2,34.2,6.8,5,82.78,0,0.5,100,Overcast
15-01-2022,07:00,34.2,34.2,6.8,5.1,83.76,0,3.3,100,Overcast
15-01-2022,08:00,34.2,34.2,6.8,6,76.63,0,12.9,100,Overcast
15-01-2022,09:00,34.2,34.2,6.8,6.5,76.5,0.097,3.6,69.1,"Rain, Partially cloudy"
15-01-2022,10:00,34.2,34.2,6.8,6.8,77.26,0.049,6.5,100,"Rain, Overcast"
15-01-2022,11:00,34.1,34.2,6.8,7.2,74.02,0.029,11.8,100,"Rain, Overcast"
15-01-2022,12:00,34.1,34.2,6.8,7.4,74.51,0,16.4,100,Overcast
15-01-2022,13:00,34.1,34.2,6.9,7.4,75.97,0,15.5,100,Overcast
15-01-2022,14:00,34.2,34.1,7,7.9,74.04,0,15,100,Overcast
15-01-2022,15:00,34.1,34.1,7,7.9,74.08,0,14.8,93.2,Overcast
15-01-2022,16:00,34.2,34.1,7.1,7.3,78.38,0,15.2,100,Overcast
15-01-2022,17:00,34.1,34.2,7.2,7.4,74.88,0.049,17.8,100,"Rain, Overcast"
15-01-2022,18:00,34.2,34.1,7.2,7,78,0.085,16.6,100,"Rain, Overcast"
15-01-2022,19:00,34.2,34.2,7.2,6.3,84.34,0.44,11.3,97,"Rain, Overcast"
15-01-2022,20:00,34.2,34.1,7.2,6.2,86.78,1.496,19.1,100,"Rain, Overcast"
15-01-2022,21:00,34.2,34.2,7.2,5.9,88.98,1.257,19.6,100,"Rain, Overcast"
15-01-2022,22:00,34.2,34.2,7.2,5.8,88.47,0.546,19.2,100,"Rain, Overcast"
15-01-2022,23:00,34.5,34.2,7.2,5.7,88.74,1.468,20.6,97,"Rain, Overcast"
16-01-2022,00:00,37.6,34.2,7.2,5.7,89.35,2.146,23.2,100,"Rain, Overcast"
16-01-2022,01:00,39.2,34.2,7.2,5.9,89.16,1.029,19.7,100,"Rain, Overcast"
16-01-2022,02:00,40.4,34.5,7.1,6.2,89.97,1.026,19.9,100,"Rain, Overcast"
16-01-2022,03:00,40.4,37.6,7.1,6.4,87.96,0.588,21.3,100,"Rain, Overcast"
16-01-2022,04:00,40.5,39.2,7.1,6.3,88.8,1.476,10.3,100,"Rain, Overcast"
16-01-2022,05:00,43,40.4,7,5.1,97.88,5.516,16.6,100,"Rain, Overcast"
16-01-2022,06:00,44.5,40.4,7,3.9,99.45,4.678,24.7,100,"Rain, Overcast"
16-01-2022,07:00,44.7,40.5,6.8,2.2,99.09,3.285,22.6,100,"Rain, Overcast"
16-01-2022,08:00,41.3,43,6.7,1.1,99.09,2.213,19.5,100,"Snow, Rain, Overcast"
16-01-2022,09:00,40.7,44.5,6.6,1.4,99.05,1.701,23.1,100,"Snow, Rain, Overcast"
16-01-2022,10:00,41.8,44.7,6.5,3,92.99,1.434,21.3,100,"Rain, Overcast"
16-01-2022,11:00,42.6,41.3,6.3,3.4,97.06,0.975,16.6,100,"Rain, Overcast"
16-01-2022,12:00,41.5,40.7,6.2,3.9,96.29,0.495,13.3,100,"Rain, Overcast"
16-01-2022,13:00,40.6,41.8,6.2,4.2,96.92,0.518,19.7,100,"Rain, Overcast"
16-01-2022,14:00,40.2,42.6,6.2,3.1,96.42,1.116,17.2,100,"Rain, Overcast"
16-01-2022,15:00,40.3,41.5,6.3,1.9,97.85,0.785,13.7,100,"Snow, Rain, Overcast"
16-01-2022,16:00,40.2,40.6,6.3,1.9,97.62,0.59,15.3,100,"Snow, Rain, Overcast"
16-01-2022,17:00,40.1,40.2,6.3,1,98.06,0.774,15.9,100,"Snow, Rain, Overcast"
16-01-2022,18:00,40,40.3,6.2,1.1,97.74,0,23.6,100,Overcast
16-01-2022,19:00,39.7,40.2,6.2,0.8,93.64,0,17.6,100,Overcast
16-01-2022,20:00,39.2,40.1,6.1,0.7,91.58,0,17.1,98.9,Overcast
16-01-2022,21:00,39,40,6,0.7,90.43,0,22,95.8,Overcast
16-01-2022,22:00,38.6,39.7,6,0.3,90.09,0,16.9,14.2,Clear
16-01-2022,23:00,38.5,39.2,5.9,0.1,91.09,0,15.5,7.8,Clear
17-01-2022,00:00,38.2,39,5.8,-0.2,92.53,0,12.7,62.8,Partially cloudy
17-01-2022,01:00,38.1,38.6,5.8,-0.2,94.69,0,9.3,59.9,Partially cloudy
17-01-2022,02:00,38,38.5,5.7,-0.2,93.01,0,11.8,71.5,Partially cloudy
17-01-2022,03:00,37.8,38.2,5.6,0.2,90.42,0,9.4,90,Partially cloudy
17-01-2022,04:00,37.7,38.1,5.5,0.3,88.68,0,20.1,100,Overcast
17-01-2022,05:00,37.6,38,5.5,0.4,87.99,0,15.5,100,Overcast
17-01-2022,06:00,37.4,37.8,5.4,0.3,88.55,0,17.2,100,Overcast
17-01-2022,07:00,37.3,37.7,5.4,0.4,86.36,0,13.1,100,Overcast
17-01-2022,08:00,37.2,37.6,5.4,0.7,86.39,0,15.3,100,Overcast
17-01-2022,09:00,37.1,37.4,5.3,0.9,85.56,0,15.1,100,Overcast
17-01-2022,10:00,37,37.3,5.3,1.3,82.33,0,14.2,100,Overcast
17-01-2022,11:00,36.9,37.2,5.3,1.4,81.14,0,19.3,100,Overcast
17-01-2022,12:00,36.9,37.1,5.3,1.7,80.82,0,17.2,100,Overcast
17-01-2022,13:00,36.8,37,5.3,1.9,79.72,0,16,100,Overcast
17-01-2022,14:00,36.8,36.9,5.3,2.3,78.54,0,20.3,100,Overcast
17-01-2022,15:00,36.7,36.9,5.4,2.4,75.58,0,15.8,100,Overcast
17-01-2022,16:00,36.6,36.8,5.4,2.4,76.18,0,12.5,100,Overcast
17-01-2022,17:00,36.7,36.8,5.4,2.1,77.07,0,11.3,100,Overcast
17-01-2022,18:00,36.6,36.7,5.4,2.1,74.8,0,11,100,Overcast
17-01-2022,19:00,36.5,36.6,5.4,2.1,75.07,0,8.6,100,Overcast
17-01-2022,20:00,36.4,36.7,5.4,2,77.09,0,2.2,100,Overcast
17-01-2022,21:00,36.4,36.6,5.4,1.7,80.9,0,6.7,100,Overcast
17-01-2022,22:00,36.4,36.5,5.4,1.2,85.06,0,5.8,96.8,Overcast
17-01-2022,23:00,36.4,36.4,5.4,-0.1,89.01,0,0.5,7.8,Clear
18-01-2022,00:00,36.2,36.4,5.4,-1.5,94.7,0,0,7.8,Clear
18-01-2022,01:00,36.1,36.4,5.3,-1.6,96.45,0,0,0,Clear
18-01-2022,02:00,36.1,36.4,5.3,-2,98.04,0,0,0,Clear
18-01-2022,03:00,36,36.2,5.2,-2.9,97.25,0,0,0,Clear
18-01-2022,04:00,36.1,36.1,5.1,-2.9,96.44,0,0,0,Clear
18-01-2022,05:00,36,36.1,5,-3,97.43,0,0,0,Clear
18-01-2022,06:00,35.9,36,4.9,-3.2,97.21,0,1.5,0,Clear
18-01-2022,07:00,35.9,36.1,4.8,-3,95.64,0,2.2,0,Clear
18-01-2022,08:00,35.8,36,4.7,-1.5,97.83,0,1.5,7.8,Clear
18-01-2022,09:00,35.8,35.9,4.6,1.3,94.74,0,2.1,7.8,Clear
18-01-2022,10:00,35.8,35.9,4.6,4.3,78.3,0,6.7,7.8,Clear
18-01-2022,11:00,35.7,35.8,4.5,6.5,69.77,0,2.2,14.2,Clear
18-01-2022,12:00,35.7,35.8,4.7,8.2,60.07,0,6.2,14.2,Clear
18-01-2022,13:00,35.6,35.8,4.9,9.7,55.28,0,11.8,14.2,Clear
18-01-2022,14:00,35.6,35.7,5.3,10.8,50.57,0,11.5,14.2,Clear
18-01-2022,15:00,35.7,35.7,5.5,10.7,51.38,0,10.8,14.2,Clear
18-01-2022,16:00,35.7,35.6,5.7,11,50,0,12.2,25.3,Partially cloudy
18-01-2022,17:00,35.7,35.6,5.9,8,60.61,0,10.4,25.3,Partially cloudy
18-01-2022,18:00,35.6,35.7,6,6.4,66.32,0,9.1,31.2,Partially cloudy
18-01-2022,19:00,35.6,35.7,6,5.3,72.1,0,8.9,7.8,Clear
18-01-2022,20:00,35.6,35.7,6,5.9,69.94,0,12.8,14.2,Clear
18-01-2022,21:00,35.6,35.6,5.9,6.3,69.55,0,10.3,95.8,Overcast
18-01-2022,22:00,35.5,35.6,5.9,6.4,68.71,0,12.2,87.1,Partially cloudy
18-01-2022,23:00,35.5,35.6,5.8,7.1,66.01,0,15.4,90.3,Overcast
19-01-2022,00:00,35.5,35.6,5.8,6.9,67.06,0,11.8,90.3,Overcast
19-01-2022,01:00,35.5,35.5,5.8,6.6,67.52,0,9.6,61.8,Partially cloudy
19-01-2022,02:00,35.5,35.5,5.8,6.6,67.59,0,10.1,69.6,Partially cloudy
19-01-2022,03:00,35.5,35.5,5.8,7.5,64.65,0,12.6,89,Partially cloudy
19-01-2022,04:00,35.3,35.5,5.8,8.4,63.79,0,14,100,Overcast
19-01-2022,05:00,35.4,35.5,5.8,7.2,70.14,0,9.5,79,Partially cloudy
19-01-2022,06:00,35.4,35.5,5.9,8.1,73.28,0,12.7,100,Overcast
19-01-2022,07:00,35.3,35.3,5.9,8.5,76.85,0,12.2,100,Overcast
19-01-2022,08:00,35.3,35.4,5.9,9.2,81.91,0,14.4,100,Overcast
19-01-2022,09:00,35.3,35.4,6,10.7,80,0,16.2,100,Overcast
19-01-2022,10:00,35.3,35.3,6,12.4,75.72,0,14.6,96.8,Overcast
19-01-2022,11:00,35.3,35.3,6.1,14.5,69.54,0,18.4,96.8,Overcast
19-01-2022,12:00,35.3,35.3,6.2,16.5,63.42,0.014,24.5,85.8,"Rain, Partially cloudy"
19-01-2022,13:00,35.3,35.3,6.4,17.7,60.25,0,22.2,95.8,Overcast
19-01-2022,14:00,35.3,35.3,6.7,18,59.99,0,25.7,96.8,Overcast
19-01-2022,15:00,35.3,35.3,7,17.4,62.19,0,24.6,96.8,Overcast
19-01-2022,16:00,35.4,35.3,7.2,17.4,63.41,0,22.7,85.2,Partially cloudy
19-01-2022,17:00,35.4,35.3,7.4,16.2,68.15,0,17.9,98.9,Overcast
19-01-2022,18:00,35.4,35.3,7.6,15.9,68.69,0,16.6,100,Overcast
19-01-2022,19:00,35.4,35.4,7.7,15.3,70.48,0,18.9,100,Overcast
19-01-2022,20:00,40.8,35.4,7.8,14.5,80.93,0.868,6.2,100,"Rain, Overcast"
19-01-2022,21:00,43.6,35.4,8.1,12.8,99.23,6.152,12.6,100,"Rain, Overcast"
19-01-2022,22:00,43.8,35.4,8.5,12.4,99.3,7.44,5.8,84.8,"Rain, Partially cloudy"
19-01-2022,23:00,43.7,40.8,8.7,12.2,99.27,0.231,6.2,100,"Rain, Overcast"
20-01-2022,00:00,41.2,43.6,8.7,7.8,98.39,1.444,23.4,100,"Rain, Overcast"
20-01-2022,01:00,40.2,43.8,8.7,5,95.97,0.049,27.4,100,"Rain, Overcast"
20-01-2022,02:00,39.6,43.7,8.6,3.2,97.2,0.392,27,100,"Rain, Overcast"
20-01-2022,03:00,39.3,41.2,8.5,2.2,94.58,0.029,26.2,100,"Rain, Overcast"
20-01-2022,04:00,39,40.2,8.3,1.6,96.03,0,26.5,100,Overcast
20-01-2022,05:00,38.6,39.6,8.2,0.8,91.2,0,29.2,100,Overcast
20-01-2022,06:00,38.6,39.3,8,-0.1,92.45,0,23.1,100,Overcast
20-01-2022,07:00,38.4,39,7.8,-0.4,89.4,0,21.2,100,Overcast
20-01-2022,08:00,38.1,38.6,7.6,-1.2,88.74,0,27,100,Overcast
20-01-2022,09:00,38.1,38.6,7.5,-1.4,86.59,0,25.1,100,Overcast
20-01-2022,10:00,38,38.4,7.3,-1.8,85.12,0,27.4,100,Overcast
20-01-2022,11:00,37.7,38.1,7.1,-2,83.39,0,23.3,100,Overcast
20-01-2022,12:00,37.8,38.1,7,-1.9,83.25,0,29.5,100,Overcast
20-01-2022,13:00,37.6,38,6.9,-2.1,83.19,0,27.2,100,Overcast
20-01-2022,14:00,37.5,37.7,6.8,-2.4,79.37,0,23.6,100,Overcast
20-01-2022,15:00,37.4,37.8,6.7,-2.2,76.83,0,23.7,100,Overcast
20-01-2022,16:00,37.2,37.6,6.6,-2.5,75.48,0,24.6,100,Overcast
20-01-2022,17:00,37.2,37.5,6.5,-2.7,73.59,0,20.9,100,Overcast
20-01-2022,18:00,37.1,37.4,6.4,-3,73.58,0,24.2,100,Overcast
20-01-2022,19:00,37,37.2,6.3,-3,72.35,0,17.6,100,Overcast
20-01-2022,20:00,37,37.2,6.1,-3,72.17,0,23,100,Overcast
20-01-2022,21:00,36.9,37.1,6,-3,71.5,0,20.7,100,Overcast
20-01-2022,22:00,36.8,37,5.9,-3.1,71.13,0,24,100,Overcast
20-01-2022,23:00,36.6,37,5.7,-3.1,69.7,0,18.6,100,Overcast
21-01-2022,00:00,36.6,36.9,5.6,-3.4,71.6,0,17.1,73.2,Partially cloudy
21-01-2022,01:00,36.5,36.8,5.5,-3.4,71.76,0,17.6,92.9,Overcast
21-01-2022,02:00,36.5,36.6,5.4,-4.1,74.86,0,19.4,26.7,Partially cloudy
21-01-2022,03:00,36.4,36.6,5.3,-4.6,75.4,0,18.6,96.8,Overcast
21-01-2022,04:00,36.3,36.5,5.2,-4.7,74.84,0,15.3,52,Partially cloudy
21-01-2022,05:00,36.3,36.5,5.1,-4.7,75.73,0,16.4,9.7,Clear
21-01-2022,06:00,36.1,36.4,5,-4.7,75.84,0,15.6,66,Partially cloudy
21-01-2022,07:00,36.2,36.3,4.9,-4.9,76.72,0,14.6,55.2,Partially cloudy
21-01-2022,08:00,36.1,36.3,4.8,-4.5,75.68,0,14.9,69.1,Partially cloudy
21-01-2022,09:00,36.1,36.1,4.7,-3.7,74.3,0,16.6,93.2,Overcast
21-01-2022,10:00,36,36.2,4.6,-2.4,72.24,0,16.6,69.1,Partially cloudy
21-01-2022,11:00,35.9,36.1,4.6,-1.5,70.08,0,17.2,96.8,Overcast
21-01-2022,12:00,35.8,36.1,4.6,-0.9,69.44,0,15.4,96.8,Overcast
21-01-2022,13:00,35.8,36,4.6,-0.7,69.14,0,15.2,93.2,Overcast
21-01-2022,14:00,35.8,35.9,4.7,-0.3,66.91,0,14.8,66,Partially cloudy
21-01-2022,15:00,35.8,35.8,4.8,-1,68.85,0,19.4,90,Partially cloudy
21-01-2022,16:00,35.7,35.8,4.9,-1.3,67.31,0,20.1,64.9,Partially cloudy
21-01-2022,17:00,35.7,35.8,4.9,-1.6,68.86,0,14.9,77.9,Partially cloudy
21-01-2022,18:00,35.7,35.8,4.9,-2.5,69.35,0,17.9,72.5,Partially cloudy
21-01-2022,19:00,35.7,35.7,4.9,-3.3,69.92,0,19,17.5,Clear
21-01-2022,20:00,35.6,35.7,4.9,-4.2,73.72,0,13.6,17.5,Clear
21-01-2022,21:00,35.6,35.7,4.8,-3.5,72.67,0,14.2,96.7,Overcast
21-01-2022,22:00,35.6,35.7,4.7,-3.5,72.03,0,12.3,100,Overcast
21-01-2022,23:00,35.5,35.6,4.6,-4,73.03,0,11.2,100,Overcast
22-01-2022,00:00,35.4,35.6,4.5,-5.5,79.07,0,9.5,40.9,Partially cloudy
22-01-2022,01:00,35.5,35.6,4.4,-6,80.53,0,10.7,0,Clear
22-01-2022,02:00,35.4,35.5,4.3,-6.9,84.22,0,10.1,0,Clear
22-01-2022,03:00,35.4,35.4,4.3,-6.9,83.49,0,9.8,45.5,Partially cloudy
22-01-2022,04:00,35.3,35.5,4.2,-6.9,83.61,0,11.1,85.2,Partially cloudy
22-01-2022,05:00,35.3,35.4,4.1,-8.5,87.28,0,6.7,0,Clear
22-01-2022,06:00,35.2,35.4,4,-8.2,87.22,0,9.7,0,Clear
22-01-2022,07:00,35.2,35.3,3.9,-8.1,85.43,0,11.7,7.8,Clear
22-01-2022,08:00,35.2,35.3,3.8,-6.2,82.58,0,9.5,7.8,Clear
22-01-2022,09:00,35.2,35.2,3.7,-4.1,74.66,0,4,37.3,Partially cloudy
22-01-2022,10:00,35.1,35.2,3.7,-3.4,74.45,0,1.4,66.3,Partially cloudy
22-01-2022,11:00,35,35.2,3.6,-1.8,68.48,0,1.4,20.4,Partially cloudy
22-01-2022,12:00,35,35.2,3.6,-0.2,60.29,0,6.2,7.8,Clear
22-01-2022,13:00,35,35.1,3.6,1.4,54.88,0,7.1,7.8,Clear
22-01-2022,14:00,35,35,3.8,2.1,53.31,0,2.1,0,Clear
22-01-2022,15:00,35.1,35,4,2.8,50.37,0,10.5,0,Clear
22-01-2022,16:00,35.1,35,4.1,3.1,48.4,0,7.1,0,Clear
22-01-2022,17:00,35.1,35,4.2,1.2,52.58,0,6.4,0,Clear
22-01-2022,18:00,35,35.1,4.3,-0.9,60.8,0,1.5,0,Clear
22-01-2022,19:00,35.1,35.1,4.3,-2.1,69.71,0,1.5,0,Clear
22-01-2022,20:00,35,35.1,4.3,-2.7,74.68,0,0,0,Clear
22-01-2022,21:00,35,35,4.2,-3.2,75.94,0,0,0,Clear
22-01-2022,22:00,34.9,35.1,4.1,-3.8,80.59,0,0,0,Clear
22-01-2022,23:00,35,35,4,-4.4,85.28,0,0,0,Clear
23-01-2022,00:00,35,35,3.9,-5.1,88.13,0,0,0,Clear
23-01-2022,01:00,34.9,34.9,3.9,-5.9,90.57,0,0,0,Clear
23-01-2022,02:00,34.9,35,3.8,-6.1,95.08,0,0,0,Clear
23-01-2022,03:00,34.9,35,3.7,-6,93.96,0,0,0,Clear
23-01-2022,04:00,34.8,34.9,3.6,-5.9,93.49,0,0,0,Clear
23-01-2022,05:00,34.8,34.9,3.5,-6.3,95.04,0,0,0,Clear
23-01-2022,06:00,34.8,34.9,3.5,-6.5,94.13,0,0,0,Clear
23-01-2022,07:00,34.8,34.8,3.4,-6.5,97.14,0,1.5,0,Clear
23-01-2022,08:00,34.8,34.8,3.3,-4.4,93.1,0,2.3,0,Clear
23-01-2022,09:00,34.7,34.8,3.3,-1.7,74.81,0,5.4,7.8,Clear
23-01-2022,10:00,34.7,34.8,3.2,1.6,60.12,0,7.9,7.8,Clear
23-01-2022,11:00,34.7,34.8,3.2,4.1,48.13,0,10.7,7.8,Clear
23-01-2022,12:00,34.6,34.7,3.1,5.9,42.46,0,15.1,7.8,Clear
23-01-2022,13:00,34.6,34.7,3.2,7.8,37.5,0,16,7.8,Clear
23-01-2022,14:00,34.7,34.7,3.4,9.1,34.77,0,19.4,7.8,Clear
23-01-2022,15:00,34.7,34.6,3.6,10,32.5,0,17,7.8,Clear
23-01-2022,16:00,34.6,34.6,3.8,9.8,34.21,0,14.2,14.2,Clear
23-01-2022,17:00,34.6,34.7,3.9,8.3,39.39,0,10.7,7.8,Clear
23-01-2022,18:00,34.8,34.7,4.1,6,46.99,0,6.2,7.8,Clear
23-01-2022,19:00,34.7,34.6,4.1,4.8,52.12,0,2.7,0,Clear
23-01-2022,20:00,34.7,34.6,4.1,2.3,62.22,0,3.9,0,Clear
23-01-2022,21:00,34.6,34.8,4.1,1.4,68.31,0,1.5,0,Clear
23-01-2022,22:00,34.6,34.7,4.1,2,63.39,0,2.3,0,Clear
23-01-2022,23:00,34.6,34.7,4,0.3,70.99,0,0,0,Clear
24-01-2022,00:00,34.6,34.6,3.9,-0.3,76.03,0,0,0,Clear
24-01-2022,01:00,34.6,34.6,3.9,-0.5,75.45,0,0,0,Clear
24-01-2022,02:00,34.6,34.6,3.8,-1.7,82.75,0,0,0,Clear
24-01-2022,03:00,34.6,34.6,3.8,-2.6,88.19,0,2.2,0,Clear
24-01-2022,04:00,34.5,34.6,3.7,-2.5,88.75,0,2.2,0,Clear
24-01-2022,05:00,34.5,34.6,3.6,-3.1,92.9,0,1.5,0,Clear
24-01-2022,06:00,34.6,34.6,3.6,-2.7,89.23,0,2.9,0,Clear
24-01-2022,07:00,34.6,34.5,3.5,-3.3,92.78,0,2.2,0,Clear
24-01-2022,08:00,34.4,34.5,3.5,-0.4,89.89,0,2.7,0,Clear
24-01-2022,09:00,34.5,34.6,3.4,3.1,71.59,0,10.7,0,Clear
24-01-2022,10:00,34.5,34.6,3.4,6.3,58.76,0,9.4,0,Clear
24-01-2022,11:00,34.3,34.4,3.4,8.6,52.87,0,10.7,0,Clear
24-01-2022,12:00,34.3,34.5,3.5,11.9,42.71,0,17.9,20.4,Partially cloudy
24-01-2022,13:00,34.3,34.5,3.7,13.7,39.55,0,14.8,0,Clear
24-01-2022,14:00,34.4,34.3,4,14.4,36.65,0,17.9,37.3,Partially cloudy
24-01-2022,15:00,34.5,34.3,4.3,15.4,36.91,0,19.5,37.3,Partially cloudy
24-01-2022,16:00,34.5,34.3,4.5,14.9,37.12,0,16,7.8,Clear
24-01-2022,17:00,34.5,34.4,4.7,12.6,43.5,0,12,25.3,Partially cloudy
24-01-2022,18:00,34.5,34.5,4.9,11,47.58,0,10.5,25.3,Partially cloudy
24-01-2022,19:00,34.5,34.5,4.9,10,51.96,0,10.6,80.3,Partially cloudy
24-01-2022,20:00,34.5,34.5,4.9,9.3,54.51,0,9,80.3,Partially cloudy
24-01-2022,21:00,34.5,34.5,4.9,8.1,59.15,0,6.7,87.1,Partially cloudy
24-01-2022,22:00,34.5,34.5,4.9,7.8,61.89,0,8.8,87.1,Partially cloudy
24-01-2022,23:00,34.5,34.5,4.9,7.5,62.77,0,8.1,90.3,Overcast
25-01-2022,00:00,34.3,34.5,4.9,8.4,59.64,0,3.2,90.3,Overcast
25-01-2022,01:00,34.4,34.5,4.9,7.3,64.4,0,2.6,55,Partially cloudy
25-01-2022,02:00,34.4,34.5,4.9,7.6,63.84,0,6.1,95.1,Overcast
25-01-2022,03:00,34.4,34.3,4.9,6.7,69.23,0,2.1,95.1,Overcast
25-01-2022,04:00,34.4,34.4,4.9,7.1,69.01,0,3.3,90.3,Overcast
25-01-2022,05:00,34.4,34.4,4.9,7.1,69.58,0,0.5,95.1,Overcast
25-01-2022,06:00,34.4,34.4,4.9,6,73.51,0,9.2,62.8,Partially cloudy
25-01-2022,07:00,34.4,34.4,4.9,5.5,75.01,0,10.6,87.1,Partially cloudy
25-01-2022,08:00,34.2,34.4,4.9,5.3,73.4,0,17.9,66.3,Partially cloudy
25-01-2022,09:00,34.3,34.4,4.9,5,72.41,0,19.5,20.4,Partially cloudy
25-01-2022,10:00,34.4,34.4,4.9,7.6,62.36,0,20,23.6,Partially cloudy
25-01-2022,11:00,34.2,34.2,4.9,8.7,57.92,0,19.2,11.2,Clear
25-01-2022,12:00,34.2,34.3,5.1,9.5,55.23,0,14.9,24.8,Partially cloudy
25-01-2022,13:00,34.3,34.4,5.2,10.7,53.56,0,14.9,7.8,Clear
25-01-2022,14:00,34.3,34.2,5.5,10.9,50.09,0,18.9,7.8,Clear
25-01-2022,15:00,34.2,34.2,5.6,10.9,50.08,0,20.9,0,Clear
25-01-2022,16:00,34.3,34.3,5.7,9,51.79,0,18.9,0,Clear
25-01-2022,17:00,34.2,34.3,5.8,6.8,54.95,0,19.9,0,Clear
25-01-2022,18:00,34.2,34.2,5.9,4.7,58.92,0,20,0,Clear
25-01-2022,19:00,34.2,34.3,5.8,2.7,60.41,0,21.9,0,Clear
25-01-2022,20:00,34.2,34.2,5.7,1.4,61.25,0,18.9,0,Clear
25-01-2022,21:00,34.2,34.2,5.6,0.4,62.25,0,25,0,Clear
25-01-2022,22:00,34.1,34.2,5.5,-0.7,64.86,0,22.8,0,Clear
25-01-2022,23:00,34.1,34.2,5.4,-1.3,63.08,0,23.2,0,Clear
26-01-2022,00:00,34.1,34.2,5.3,-1.8,62.42,0,19.4,0,Clear
26-01-2022,01:00,34.1,34.1,5.1,-2.3,62.29,0,16.2,0,Clear
26-01-2022,02:00,34.1,34.1,5,-3,62.84,0,25.5,0,Clear
26-01-2022,03:00,34,34.1,4.9,-3.5,62.96,0,20.5,0,Clear
26-01-2022,04:00,34,34.1,4.7,-4.1,65.3,0,17,0,Clear
26-01-2022,05:00,34,34.1,4.6,-4.6,65.05,0,18.4,0,Clear
26-01-2022,06:00,34,34,4.5,-5.1,67.47,0,19.5,0,Clear
26-01-2022,07:00,33.9,34,4.3,-5.7,67.13,0,17.9,20.4,Partially cloudy
26-01-2022,08:00,33.9,34,4.2,-4.3,62.11,0,17.9,11.2,Clear
26-01-2022,09:00,34,34,4.1,-2.7,57.88,0,19.1,11.2,Clear
26-01-2022,10:00,34,33.9,4,-0.9,49.27,0,21.9,7.8,Clear
26-01-2022,11:00,33.8,33.9,4,0.9,41.25,0,26.3,0,Clear
26-01-2022,12:00,33.9,34,4,2,37.53,0,16.2,0,Clear
